activity_datetime,user_id,unit_id,unit_type,day_completion_percentage,overall_completion_percentage
2022-01-27 21:24:46,user_49,unit_382,LEARNING_SET,100,100
2021-12-21 21:42:16,user_49,unit_628,QUESTION_SET,10,100
2022-02-19 10:14:51,user_13,unit_48,LEARNING_SET,100,100
2022-02-19 10:16:23,user_13,unit_44,PRACTICE,100,100
2022-02-19 11:04:25,user_25,unit_101,EXAM,100,100
2022-02-19 12:21:53,user_13,unit_45,LEARNING_SET,40,100
2022-02-19 13:03:43,user_11,unit_300,LEARNING_SET,70,70
2022-01-15 4:05:56,user_37,unit_359,QUESTION_SET,100,100
2022-02-16 6:11:29,user_37,unit_828,LEARNING_SET,100,100
2022-02-23 16:13:36,user_47,unit_169,LEARNING_SET,40,40
2022-02-18 6:28:46,user_36,unit_13,LEARNING_SET,5,5
2022-01-14 6:33:39,user_36,unit_76,LEARNING_SET,5,5
2021-11-14 7:49:16,user_46,unit_279,LEARNING_SET,100,100
2021-11-06 7:49:49,user_46,unit_13,LEARNING_SET,100,100
2022-02-02 7:50:25,user_46,unit_67,PRACTICE,100,100
2022-02-19 18:21:55,user_13,unit_47,LEARNING_SET,50,50
2022-02-27 8:32:20,user_6,unit_36,LEARNING_SET,100,100
2022-01-25 8:35:14,user_46,unit_36,LEARNING_SET,100,100
2021-12-19 8:35:31,user_46,unit_71,LEARNING_SET,100,100
2022-02-11 8:36:40,user_42,unit_497,LEARNING_SET,100,100
2022-03-04 8:41:14,user_6,unit_71,LEARNING_SET,100,100
2022-03-05 8:49:36,user_6,unit_72,PRACTICE,100,100
2022-02-02 9:05:51,user_19,unit_101,EXAM,100,100
2022-01-06 9:13:50,user_39,unit_359,QUESTION_SET,100,100
2022-02-19 19:30:42,user_10,unit_38,LEARNING_SET,60,60
2022-02-19 20:15:29,user_11,unit_47,LEARNING_SET,100,100
2022-02-19 20:18:40,user_11,unit_50,LEARNING_SET,100,100
2022-02-19 20:20:19,user_11,unit_51,PRACTICE,100,100
2022-02-19 20:30:57,user_11,unit_52,LEARNING_SET,100,100
2022-01-29 10:31:34,user_37,unit_829,LEARNING_SET,100,100
2022-02-19 20:32:08,user_11,unit_53,LEARNING_SET,100,100
2022-02-19 20:35:08,user_11,unit_54,PRACTICE,100,100
2022-02-24 10:36:53,user_37,unit_830,PRACTICE,100,100
2021-12-13 10:41:47,user_37,unit_831,LEARNING_SET,100,100
2021-11-30 10:45:34,user_37,unit_832,PRACTICE,100,100
2022-02-19 20:52:07,user_7,unit_38,LEARNING_SET,100,100
2022-02-12 10:55:20,user_33,unit_13,LEARNING_SET,60,100
2022-02-19 20:57:03,user_7,unit_46,LEARNING_SET,100,100
2022-01-04 11:04:53,user_37,unit_833,EXAM,100,100
2022-02-08 11:10:59,user_5,unit_834,QUESTION_SET,50,75
2022-02-19 21:11:03,user_7,unit_41,PRACTICE,100,100
2021-11-23 11:26:57,user_37,unit_835,EXAM,100,100
2021-12-14 11:36:57,user_37,unit_836,LEARNING_SET,100,100
2021-11-22 11:40:44,user_37,unit_837,PRACTICE,100,100
2021-12-12 11:47:19,user_37,unit_838,LEARNING_SET,100,100
2021-11-20 11:52:52,user_37,unit_839,PRACTICE,100,100
2022-01-21 12:11:17,user_37,unit_840,LEARNING_SET,100,100
2021-11-21 12:13:31,user_37,unit_841,PRACTICE,100,100
2022-02-28 13:07:50,user_5,unit_842,QUESTION_SET,80,100
2022-02-10 14:00:22,user_5,unit_577,QUESTION_SET,60,60
2022-02-24 6:58:19,user_47,unit_171,PRACTICE,100,100
2022-01-18 23:29:30,user_24,unit_76,LEARNING_SET,100,100
2022-01-27 23:41:29,user_24,unit_78,PRACTICE,100,100
2022-02-05 23:52:26,user_24,unit_82,LEARNING_SET,100,100
2022-02-03 1:17:42,user_5,unit_761,QUESTION_SET,100,100
2022-02-20 1:21:37,user_5,unit_834,QUESTION_SET,12.5,87.5
2022-02-20 12:22:19,user_22,unit_36,LEARNING_SET,5,5
2022-02-17 2:37:30,user_5,unit_843,QUESTION_SET,80,80
2022-02-15 4:29:12,user_36,unit_76,LEARNING_SET,95,100
2022-02-20 15:14:19,user_13,unit_47,LEARNING_SET,50,100
2022-02-20 15:17:16,user_13,unit_50,LEARNING_SET,100,100
2022-02-20 15:19:23,user_10,unit_38,LEARNING_SET,40,100
2022-02-20 15:26:38,user_10,unit_46,LEARNING_SET,100,100
2022-02-20 15:41:16,user_10,unit_41,PRACTICE,100,100
2022-02-20 15:52:43,user_13,unit_52,LEARNING_SET,100,100
2022-02-20 15:54:13,user_13,unit_53,LEARNING_SET,100,100
2022-02-20 15:57:45,user_10,unit_351,LEARNING_SET,5,5
2022-02-07 6:49:18,user_18,unit_105,QUESTION_SET,100,100
2022-01-28 7:49:28,user_43,unit_79,QUESTION_SET,100,100
2022-02-20 18:35:12,user_9,unit_120,LEARNING_SET,100,100
2022-03-06 8:37:51,user_6,unit_73,LEARNING_SET,100,100
2022-02-20 18:42:56,user_11,unit_56,QUESTION_SET,100,100
2022-02-16 8:47:01,user_6,unit_74,LEARNING_SET,100,100
2022-01-28 8:47:08,user_39,unit_482,QUESTION_SET,100,100
2022-02-20 18:51:03,user_11,unit_57,QUESTION_SET,100,100
2022-02-18 8:53:03,user_6,unit_75,PRACTICE,100,100
2022-03-10 8:53:53,user_26,unit_60,PRACTICE,100,100
2021-12-19 9:05:46,user_26,unit_62,LEARNING_SET,100,100
2021-12-23 9:11:31,user_34,unit_197,QUESTION_SET,57.14,57.14
2022-03-07 9:19:37,user_41,unit_193,LEARNING_SET,100,100
2022-02-10 9:22:17,user_43,unit_81,QUESTION_SET,100,100
2021-12-18 9:27:37,user_41,unit_194,PRACTICE,100,100
2021-12-27 9:29:28,user_29,unit_192,LEARNING_SET,40,40
2022-01-22 9:31:03,user_34,unit_204,QUESTION_SET,88.89,88.89
2021-12-22 9:31:22,user_29,unit_193,LEARNING_SET,100,100
2021-10-24 10:18:59,user_49,unit_628,QUESTION_SET,70,70
2021-12-29 10:29:32,user_29,unit_194,PRACTICE,100,100
2022-02-02 10:55:49,user_4,unit_48,LEARNING_SET,100,100
2021-12-29 10:59:35,user_29,unit_197,QUESTION_SET,28.57,28.57
2022-02-20 21:21:44,user_13,unit_51,PRACTICE,100,100
2021-11-24 11:41:31,user_36,unit_82,LEARNING_SET,100,100
2021-11-04 11:44:47,user_41,unit_359,QUESTION_SET,100,100
2022-02-05 11:47:50,user_5,unit_745,QUESTION_SET,16.67,16.67
2022-01-15 11:49:53,user_31,unit_359,QUESTION_SET,100,100
2022-01-17 11:53:02,user_27,unit_183,LEARNING_SET,40,40
2022-02-07 12:07:12,user_35,unit_183,LEARNING_SET,100,100
2022-02-09 12:07:26,user_35,unit_184,LEARNING_SET,100,100
2022-01-25 12:07:40,user_35,unit_814,LEARNING_SET,100,100
2021-12-20 12:07:56,user_35,unit_186,LEARNING_SET,100,100
2022-02-20 22:08:01,user_7,unit_43,LEARNING_SET,100,100
2022-01-29 12:26:29,user_27,unit_185,PRACTICE,100,100
2022-01-08 12:29:01,user_27,unit_197,QUESTION_SET,14.29,14.29
2022-02-20 22:46:59,user_7,unit_48,LEARNING_SET,100,100
2022-01-13 12:53:21,user_31,unit_482,QUESTION_SET,100,100
2022-01-02 13:26:58,user_40,unit_192,LEARNING_SET,25,35
2021-12-08 13:48:50,user_49,unit_520,QUESTION_SET,50,50
2022-02-21 0:13:30,user_7,unit_44,PRACTICE,100,100
2022-01-07 21:24:50,user_49,unit_520,QUESTION_SET,8.33,66.67
2022-01-16 22:11:05,user_49,unit_834,QUESTION_SET,25,25
2022-01-31 0:50:45,user_19,unit_102,EXAM,100,100
2022-02-21 10:55:11,user_11,unit_58,QUESTION_SET,100,100
2022-03-03 1:32:04,user_37,unit_486,QUESTION_SET,100,100
2022-02-16 4:17:55,user_18,unit_101,EXAM,100,100
2021-12-13 4:44:57,user_37,unit_844,LEARNING_SET,100,100
2022-02-21 14:52:58,user_13,unit_54,PRACTICE,100,100
2022-02-15 6:44:53,user_6,unit_80,QUESTION_SET,100,100
2022-02-21 17:31:03,user_9,unit_29,LEARNING_SET,100,100
2022-02-21 17:36:16,user_9,unit_30,PRACTICE,100,100
2022-02-21 17:46:22,user_9,unit_33,PRACTICE,100,100
2022-02-21 17:50:15,user_9,unit_31,LEARNING_SET,100,100
2022-02-21 18:19:46,user_25,unit_102,EXAM,100,100
2022-02-21 18:34:10,user_9,unit_25,LEARNING_SET,100,100
2022-02-25 8:35:02,user_18,unit_163,LEARNING_SET,100,100
2022-02-07 8:39:53,user_18,unit_164,LEARNING_SET,100,100
2022-03-10 8:46:00,user_18,unit_165,PRACTICE,100,100
2022-02-21 19:05:07,user_25,unit_163,LEARNING_SET,5,5
2021-12-16 9:25:22,user_39,unit_486,QUESTION_SET,100,100
2022-01-17 9:54:24,user_18,unit_166,LEARNING_SET,100,100
2022-02-11 9:57:57,user_18,unit_167,LEARNING_SET,100,100
2022-01-20 9:59:07,user_18,unit_168,PRACTICE,100,100
2021-12-22 10:30:52,user_40,unit_192,LEARNING_SET,10,10
2022-02-21 20:37:46,user_7,unit_45,LEARNING_SET,100,100
2022-03-06 11:12:24,user_43,unit_76,LEARNING_SET,100,100
2022-01-06 11:24:13,user_35,unit_189,LEARNING_SET,100,100
2022-02-24 11:24:20,user_35,unit_190,LEARNING_SET,100,100
2022-01-27 11:24:32,user_35,unit_192,LEARNING_SET,100,100
2022-02-06 11:24:39,user_35,unit_193,LEARNING_SET,100,100
2022-02-01 11:34:39,user_19,unit_163,LEARNING_SET,100,100
2021-12-06 11:37:48,user_43,unit_78,PRACTICE,100,100
2022-02-18 11:39:42,user_19,unit_164,LEARNING_SET,100,100
2022-02-17 11:43:14,user_19,unit_165,PRACTICE,100,100
2021-11-11 11:49:24,user_41,unit_482,QUESTION_SET,100,100
2022-02-21 21:49:32,user_11,unit_55,LEARNING_SET,100,100
2022-02-21 21:53:26,user_11,unit_59,LEARNING_SET,100,100
2022-02-21 21:56:48,user_11,unit_60,PRACTICE,100,100
2022-01-09 12:08:54,user_19,unit_166,LEARNING_SET,100,100
2022-01-21 12:11:35,user_19,unit_167,LEARNING_SET,100,100
2022-01-28 12:13:05,user_19,unit_168,PRACTICE,100,100
2021-10-27 12:39:26,user_41,unit_486,QUESTION_SET,100,100
2022-02-15 22:48:51,user_24,unit_83,LEARNING_SET,100,100
2022-01-13 22:54:09,user_24,unit_84,PRACTICE,100,100
2022-02-10 23:42:24,user_24,unit_85,LEARNING_SET,100,100
2022-02-19 23:46:01,user_24,unit_86,LEARNING_SET,100,100
2022-02-26 10:15:11,user_47,unit_169,LEARNING_SET,60,100
2022-02-26 10:41:46,user_47,unit_172,PRACTICE,100,100
2022-02-26 10:59:00,user_47,unit_170,LEARNING_SET,100,100
2022-02-26 11:55:45,user_47,unit_173,LEARNING_SET,100,100
2022-02-26 12:07:10,user_47,unit_175,LEARNING_SET,100,100
2022-02-26 12:24:17,user_47,unit_845,LEARNING_SET,100,100
2022-02-26 12:28:03,user_47,unit_176,PRACTICE,100,100
2022-02-12 2:36:08,user_24,unit_87,QUESTION_SET,100,100
2022-02-26 12:36:23,user_47,unit_196,QUESTION_SET,28.57,28.57
2022-02-09 4:53:27,user_24,unit_88,QUESTION_SET,100,100
2022-02-22 16:16:48,user_9,unit_37,PRACTICE,100,100
2022-02-22 16:17:23,user_9,unit_32,LEARNING_SET,100,100
2022-02-22 16:27:32,user_13,unit_55,LEARNING_SET,30,30
2022-02-22 16:32:44,user_10,unit_45,LEARNING_SET,100,100
2022-02-22 17:05:58,user_10,unit_43,LEARNING_SET,100,100
2022-02-22 17:08:40,user_10,unit_48,LEARNING_SET,100,100
2022-02-22 17:18:07,user_10,unit_44,PRACTICE,100,100
2022-02-22 17:59:56,user_9,unit_34,LEARNING_SET,100,100
2022-01-23 8:24:40,user_34,unit_317,LEARNING_SET,100,100
2022-03-01 8:29:46,user_6,unit_35,LEARNING_SET,100,100
2022-01-14 8:30:46,user_34,unit_318,PRACTICE,100,100
2022-03-03 8:31:30,user_46,unit_35,LEARNING_SET,100,100
2022-02-13 8:35:05,user_6,unit_178,PRACTICE,100,100
2021-12-30 8:35:51,user_46,unit_178,PRACTICE,100,100
2021-12-12 8:38:04,user_46,unit_179,PRACTICE,100,100
2022-03-02 8:42:28,user_40,unit_192,LEARNING_SET,60,100
2022-02-22 8:46:22,user_18,unit_263,LEARNING_SET,100,100
2021-12-31 8:52:43,user_40,unit_196,QUESTION_SET,42.86,42.86
2022-03-09 8:54:48,user_18,unit_264,PRACTICE,100,100
2022-02-04 9:05:36,user_18,unit_300,LEARNING_SET,100,100
2022-02-16 9:22:50,user_39,unit_496,QUESTION_SET,100,100
2022-02-26 19:29:59,user_47,unit_183,LEARNING_SET,100,100
2022-02-23 9:33:52,user_44,unit_79,QUESTION_SET,50,100
2022-02-26 19:46:29,user_47,unit_814,LEARNING_SET,100,100
2022-02-26 19:49:05,user_47,unit_184,LEARNING_SET,100,100
2022-02-26 9:55:46,user_42,unit_35,LEARNING_SET,5,5
2022-02-26 19:58:54,user_47,unit_185,PRACTICE,100,100
2021-12-07 10:07:21,user_41,unit_496,QUESTION_SET,100,100
2022-01-31 10:23:15,user_49,unit_834,QUESTION_SET,12.5,62.5
2022-01-10 10:52:02,user_41,unit_159,LEARNING_SET,50,50
2022-02-22 21:44:04,user_7,unit_49,QUESTION_SET,100,100
2022-03-04 11:48:43,user_19,unit_263,LEARNING_SET,20,100
2022-01-23 11:59:47,user_36,unit_67,PRACTICE,100,100
2022-02-03 12:51:21,user_40,unit_194,PRACTICE,100,100
2021-12-11 13:08:06,user_49,unit_520,QUESTION_SET,8.34,58.34
2021-12-16 13:39:11,user_49,unit_827,QUESTION_SET,11.11,11.11
2022-02-27 8:11:41,user_47,unit_186,LEARNING_SET,100,100
2022-02-27 8:16:09,user_47,unit_187,LEARNING_SET,100,100
2022-02-27 8:19:27,user_47,unit_188,PRACTICE,100,100
2022-02-27 9:05:20,user_47,unit_189,LEARNING_SET,100,100
2022-02-27 9:09:15,user_47,unit_190,LEARNING_SET,100,100
2022-02-27 9:16:17,user_47,unit_191,PRACTICE,100,100
2022-02-23 10:58:50,user_10,unit_4,LEARNING_SET,100,100
2021-11-13 1:03:19,user_42,unit_13,LEARNING_SET,100,100
2021-12-01 1:05:06,user_42,unit_279,LEARNING_SET,100,100
2022-02-23 11:17:24,user_10,unit_278,LEARNING_SET,100,100
2022-02-28 1:17:29,user_42,unit_35,LEARNING_SET,95,100
2021-10-28 1:20:15,user_42,unit_178,PRACTICE,100,100
2021-11-08 1:21:16,user_42,unit_71,LEARNING_SET,100,100
2022-03-02 1:21:45,user_42,unit_74,LEARNING_SET,100,100
2022-02-03 1:40:54,user_42,unit_222,LEARNING_SET,100,100
2021-11-09 1:48:33,user_44,unit_79,QUESTION_SET,50,50
2021-12-31 1:49:06,user_42,unit_223,PRACTICE,100,100
2022-01-12 2:09:04,user_24,unit_91,QUESTION_SET,100,100
2022-01-03 3:10:36,user_42,unit_68,QUESTION_SET,100,100
2021-12-14 3:16:39,user_42,unit_58,QUESTION_SET,100,100
2022-02-23 13:16:40,user_7,unit_4,LEARNING_SET,100,100
2021-12-23 3:48:08,user_41,unit_369,LEARNING_SET,100,100
2022-02-20 3:48:24,user_41,unit_370,PRACTICE,100,100
2022-01-27 3:58:33,user_18,unit_102,EXAM,100,100
2022-01-24 3:59:43,user_37,unit_846,LEARNING_SET,100,100
2022-02-10 4:12:51,user_27,unit_197,QUESTION_SET,85.71,100
2022-01-24 4:13:36,user_27,unit_317,LEARNING_SET,20,20
2022-03-07 4:43:17,user_24,unit_92,EXAM,100,100
2022-02-27 4:47:26,user_24,unit_93,EXAM,100,100
2022-01-23 4:57:50,user_24,unit_94,EXAM,100,100
2022-03-09 4:59:10,user_27,unit_186,LEARNING_SET,10,100
2022-02-23 15:00:09,user_13,unit_55,LEARNING_SET,70,100
2022-02-23 15:01:35,user_13,unit_59,LEARNING_SET,100,100
2022-02-23 15:02:29,user_10,unit_49,QUESTION_SET,100,100
2022-01-15 5:08:21,user_24,unit_97,EXAM,100,100
2022-01-11 5:21:53,user_19,unit_263,LEARNING_SET,80,80
2022-01-29 5:31:50,user_19,unit_264,PRACTICE,100,100
2022-02-25 5:43:52,user_36,unit_69,QUESTION_SET,50,100
2022-02-26 6:01:11,user_35,unit_845,LEARNING_SET,100,100
2022-02-23 16:03:01,user_13,unit_153,LEARNING_SET,100,100
2022-01-22 6:16:10,user_24,unit_95,EXAM,100,100
2022-02-23 16:31:13,user_13,unit_60,PRACTICE,100,100
2022-02-28 7:42:55,user_35,unit_185,PRACTICE,100,100
2022-01-16 8:01:29,user_35,unit_197,QUESTION_SET,100,100
2022-02-04 8:07:19,user_6,unit_497,LEARNING_SET,100,100
2021-11-27 8:13:15,user_46,unit_497,LEARNING_SET,100,100
2021-11-23 8:13:59,user_46,unit_74,LEARNING_SET,100,100
2022-02-14 8:27:05,user_18,unit_269,PRACTICE,100,100
2021-12-17 8:36:32,user_44,unit_181,LEARNING_SET,100,100
2022-02-23 18:48:50,user_13,unit_5,LEARNING_SET,40,40
2022-02-20 8:50:28,user_18,unit_218,LEARNING_SET,100,100
2022-01-12 8:57:04,user_44,unit_81,QUESTION_SET,100,100
2021-12-18 9:09:43,user_34,unit_224,LEARNING_SET,100,100
2021-11-12 9:12:58,user_42,unit_69,QUESTION_SET,100,100
2022-01-07 9:16:47,user_34,unit_226,EXAM,100,100
2022-02-03 9:54:56,user_18,unit_279,LEARNING_SET,100,100
2022-01-23 10:12:37,user_42,unit_70,QUESTION_SET,50,100
2022-02-23 20:14:27,user_11,unit_153,LEARNING_SET,100,100
2022-02-21 10:18:18,user_19,unit_218,LEARNING_SET,5,5
2021-10-26 10:26:29,user_44,unit_76,LEARNING_SET,60,60
2021-12-20 10:31:50,user_41,unit_224,LEARNING_SET,100,100
2022-01-14 10:35:32,user_39,unit_224,LEARNING_SET,100,100
2021-11-10 10:42:39,user_41,unit_226,EXAM,100,100
2022-02-23 20:42:40,user_11,unit_278,LEARNING_SET,100,100
2021-11-29 11:04:58,user_39,unit_226,EXAM,100,100
2022-02-23 21:07:10,user_11,unit_5,LEARNING_SET,150,150
2022-02-17 13:27:09,user_49,unit_847,LEARNING_SET,100,100
2021-12-21 13:29:40,user_40,unit_224,LEARNING_SET,50,100
2021-12-22 13:31:56,user_49,unit_848,EXAM,100,100
2021-12-25 14:01:04,user_49,unit_827,QUESTION_SET,33.33,44.44
2021-12-16 14:23:47,user_31,unit_486,QUESTION_SET,100,100
2021-11-15 23:55:50,user_44,unit_76,LEARNING_SET,40,100
2021-12-04 0:02:22,user_40,unit_224,LEARNING_SET,50,50
2022-03-07 0:06:57,user_44,unit_78,PRACTICE,100,100
2022-02-24 10:23:37,user_22,unit_70,QUESTION_SET,50,100
2022-03-05 0:35:20,user_40,unit_226,EXAM,100,100
2022-02-24 10:40:31,user_22,unit_352,LEARNING_SET,50,50
2022-02-24 10:41:23,user_22,unit_35,LEARNING_SET,5,5
2021-10-27 0:58:44,user_44,unit_182,PRACTICE,100,100
2022-01-08 1:15:48,user_42,unit_70,QUESTION_SET,50,50
2022-01-26 1:24:35,user_42,unit_72,PRACTICE,100,100
2021-11-14 1:24:45,user_42,unit_73,LEARNING_SET,5,5
2022-02-09 2:02:45,user_29,unit_197,QUESTION_SET,57.14,100
2022-02-08 4:10:10,user_17,unit_845,LEARNING_SET,100,100
2022-02-24 4:32:17,user_17,unit_183,LEARNING_SET,45,45
2022-01-25 5:10:03,user_19,unit_279,LEARNING_SET,100,100
2022-02-20 5:28:08,user_27,unit_186,LEARNING_SET,90,90
2022-02-01 5:28:58,user_35,unit_187,LEARNING_SET,100,100
2022-01-13 5:30:55,user_35,unit_188,PRACTICE,100,100
2022-01-05 5:38:58,user_27,unit_188,PRACTICE,100,100
2022-02-23 5:53:56,user_19,unit_218,LEARNING_SET,95,100
2022-02-22 5:59:53,user_35,unit_191,PRACTICE,100,100
2021-12-20 6:09:38,user_50,unit_147,QUESTION_SET,100,100
2022-01-26 6:10:20,user_19,unit_823,PRACTICE,100,100
2022-01-19 6:10:20,user_19,unit_824,PRACTICE,100,100
2022-01-30 6:17:29,user_50,unit_148,QUESTION_SET,100,100
2022-02-10 20:18:19,user_19,unit_269,PRACTICE,100,100
2021-10-16 6:21:59,user_50,unit_149,QUESTION_SET,100,100
2021-12-05 6:23:56,user_35,unit_204,QUESTION_SET,100,100
2021-11-30 6:30:52,user_50,unit_150,QUESTION_SET,50,50
2021-10-20 6:33:01,user_44,unit_222,LEARNING_SET,100,100
2022-01-10 6:41:21,user_44,unit_223,PRACTICE,100,100
2022-02-24 16:56:38,user_13,unit_5,LEARNING_SET,60,100
2022-01-03 7:19:39,user_35,unit_216,QUESTION_SET,100,100
2022-02-24 17:47:12,user_13,unit_278,LEARNING_SET,90,90
2022-01-07 8:44:55,user_37,unit_224,LEARNING_SET,100,100
2021-12-29 8:49:01,user_37,unit_226,EXAM,100,100
2022-01-13 9:01:11,user_46,unit_73,LEARNING_SET,100,100
2022-02-27 10:14:13,user_29,unit_204,QUESTION_SET,88.89,100
2021-11-20 10:36:17,user_35,unit_194,PRACTICE,100,100
2022-03-08 11:47:59,user_27,unit_189,LEARNING_SET,100,100
2022-02-20 11:58:17,user_43,unit_222,LEARNING_SET,60,100
2022-03-10 10:20:50,user_27,unit_191,PRACTICE,100,100
2022-02-07 13:29:35,user_27,unit_204,QUESTION_SET,100,100
2022-02-25 0:57:29,user_7,unit_278,LEARNING_SET,100,100
2022-02-25 5:51:09,user_9,unit_276,LEARNING_SET,100,100
2021-12-21 21:19:45,user_49,unit_843,QUESTION_SET,20,20
2022-03-06 23:24:14,user_18,unit_172,PRACTICE,100,100
2022-02-25 10:25:07,user_11,unit_849,PRACTICE,100,100
2022-03-01 11:05:47,user_47,unit_288,LEARNING_SET,100,100
2022-03-01 11:16:27,user_47,unit_289,PRACTICE,100,100
2022-03-01 11:31:34,user_47,unit_497,LEARNING_SET,100,100
2022-03-07 2:31:41,user_4,unit_278,LEARNING_SET,100,100
2022-03-10 2:32:10,user_4,unit_300,LEARNING_SET,100,100
2022-03-01 2:32:10,user_4,unit_478,PRACTICE,100,100
2022-03-05 3:45:36,user_24,unit_98,QUESTION_SET,50,100
2022-03-01 15:31:05,user_47,unit_220,LEARNING_SET,10,10
2022-01-31 5:58:45,user_35,unit_359,QUESTION_SET,100,100
2021-12-14 6:15:53,user_35,unit_482,QUESTION_SET,100,100
2021-12-12 7:02:41,user_35,unit_486,QUESTION_SET,100,100
2022-02-25 18:36:36,user_10,unit_47,LEARNING_SET,100,100
2021-12-02 8:39:19,user_37,unit_195,LEARNING_SET,100,100
2022-01-18 8:42:10,user_37,unit_199,LEARNING_SET,100,100
2021-12-09 8:43:08,user_37,unit_200,LEARNING_SET,100,100
2022-03-01 8:50:03,user_18,unit_169,LEARNING_SET,100,100
2022-02-25 18:53:10,user_11,unit_61,LEARNING_SET,100,100
2022-01-18 8:54:10,user_18,unit_170,LEARNING_SET,100,100
2022-02-28 8:57:17,user_6,unit_79,QUESTION_SET,100,100
2021-10-18 9:00:26,user_45,unit_36,LEARNING_SET,100,100
2022-02-05 9:05:02,user_45,unit_73,LEARNING_SET,100,100
2022-02-25 19:06:40,user_11,unit_62,LEARNING_SET,100,100
2022-02-25 19:08:19,user_9,unit_4,LEARNING_SET,100,100
2021-12-25 9:09:33,user_45,unit_76,LEARNING_SET,100,100
2022-02-26 9:09:36,user_18,unit_171,PRACTICE,100,100
2022-02-18 9:09:55,user_45,unit_82,LEARNING_SET,100,100
2022-02-25 19:12:48,user_11,unit_63,PRACTICE,100,100
2022-02-11 9:12:49,user_37,unit_503,QUESTION_SET,100,100
2022-02-12 9:13:34,user_34,unit_195,LEARNING_SET,100,100
2022-02-25 19:17:13,user_11,unit_64,LEARNING_SET,100,100
2022-02-25 19:25:32,user_11,unit_67,PRACTICE,100,100
2021-10-18 9:27:19,user_45,unit_83,LEARNING_SET,100,100
2022-02-20 9:28:31,user_44,unit_82,LEARNING_SET,100,100
2021-12-17 9:47:12,user_34,unit_199,LEARNING_SET,100,100
2022-03-04 9:48:04,user_44,unit_83,LEARNING_SET,100,100
2022-02-25 19:49:22,user_10,unit_50,LEARNING_SET,100,100
2021-12-25 9:49:48,user_34,unit_200,LEARNING_SET,100,100
2022-01-21 9:53:00,user_40,unit_195,LEARNING_SET,5,50
2022-02-21 9:53:09,user_4,unit_50,LEARNING_SET,100,100
2022-03-09 9:56:59,user_44,unit_84,PRACTICE,100,100
2022-02-25 20:00:24,user_11,unit_65,LEARNING_SET,100,100
2022-02-25 20:02:42,user_7,unit_47,LEARNING_SET,5,5
2022-02-21 10:04:12,user_49,unit_817,LEARNING_SET,100,100
2021-11-11 10:07:40,user_49,unit_818,PRACTICE,100,100
2022-02-25 20:07:53,user_10,unit_51,PRACTICE,100,100
2022-01-30 10:08:35,user_34,unit_204,QUESTION_SET,11.11,100
2021-11-27 10:09:07,user_49,unit_819,LEARNING_SET,100,100
2022-02-13 10:11:20,user_29,unit_195,LEARNING_SET,100,100
2022-01-06 10:15:00,user_49,unit_849,PRACTICE,100,100
2021-12-31 10:33:32,user_29,unit_199,LEARNING_SET,5,100
2022-02-25 20:48:15,user_11,unit_66,LEARNING_SET,100,100
2021-12-30 10:59:50,user_31,unit_496,QUESTION_SET,100,100
2021-11-15 11:10:06,user_41,unit_195,LEARNING_SET,100,100
2021-11-19 11:41:13,user_35,unit_496,QUESTION_SET,100,100
2021-12-27 12:04:23,user_41,unit_199,LEARNING_SET,100,100
2022-03-02 12:16:31,user_19,unit_169,LEARNING_SET,100,100
2022-01-24 12:23:11,user_19,unit_170,LEARNING_SET,100,100
2022-03-03 12:28:12,user_19,unit_171,PRACTICE,100,100
2022-01-16 12:36:26,user_19,unit_172,PRACTICE,100,100
2022-02-25 22:47:30,user_22,unit_36,LEARNING_SET,95,100
2022-02-05 13:20:42,user_27,unit_216,QUESTION_SET,80,80
2022-02-25 23:31:53,user_22,unit_71,LEARNING_SET,100,100
2022-02-25 23:41:42,user_22,unit_72,PRACTICE,100,100
2022-02-26 6:47:57,user_9,unit_40,PRACTICE,100,100
2022-02-11 21:08:37,user_5,unit_850,QUESTION_SET,11.11,11.11
2022-02-26 7:26:08,user_9,unit_38,LEARNING_SET,100,100
2022-03-07 21:35:13,user_39,unit_195,LEARNING_SET,100,100
2022-02-26 7:41:14,user_9,unit_41,PRACTICE,100,100
2022-02-26 7:41:39,user_9,unit_43,LEARNING_SET,100,100
2021-12-24 21:58:57,user_39,unit_199,LEARNING_SET,100,100
2022-02-06 22:00:05,user_39,unit_200,LEARNING_SET,100,100
2022-01-04 22:04:42,user_39,unit_198,PRACTICE,100,100
2022-02-26 8:23:11,user_9,unit_46,LEARNING_SET,100,100
2022-03-02 8:52:13,user_47,unit_220,LEARNING_SET,90,100
2022-02-26 9:20:48,user_9,unit_39,LEARNING_SET,100,100
2022-02-26 9:26:14,user_9,unit_48,LEARNING_SET,100,100
2022-02-26 9:37:25,user_9,unit_44,PRACTICE,100,100
2022-02-02 1:19:42,user_24,unit_98,QUESTION_SET,50,50
2021-12-22 2:24:03,user_35,unit_195,LEARNING_SET,100,100
2021-12-11 2:33:15,user_35,unit_199,LEARNING_SET,100,100
2022-01-23 2:44:54,user_35,unit_200,LEARNING_SET,100,100
2021-12-12 2:49:40,user_35,unit_198,PRACTICE,100,100
2022-02-26 13:39:31,user_9,unit_49,QUESTION_SET,100,100
2022-02-26 13:41:19,user_9,unit_45,LEARNING_SET,100,100
2022-02-26 13:44:38,user_9,unit_278,LEARNING_SET,100,100
